episode,instance_id,epsilon,total_reward,td_diff_mean,td_diff_max,td_diff_min,network_diff,lost_opportunities,final_profit,n_penalties,n_bonuses,remaining_capacity
1916,470,0.7727125,6.864747714188961,0.045211446,0.19641376,0.0015740395,0.040191658,7,19681.0,7,9,4.0
1917,917,0.77259375,6.979949077021005,0.063673235,0.3109151,0.002022028,0.041033983,21,21931.0,0,0,19.0
1918,426,0.772475,5.24828226555246,0.05156867,0.23527652,0.00021958351,0.04072969,11,16311.0,6,8,6.0
1919,399,0.7723562500000001,6.449464459591042,0.05092105,0.247284,0.00021672249,0.041047696,12,20487.0,6,4,19.0
1920,582,0.7722375,4.666334661354581,0.05891837,0.24782681,0.00056505203,0.04188179,27,14055.0,0,0,90.0
1921,563,0.77211875,7.530545689376815,0.060061634,0.24991608,0.00013613701,0.04179732,17,22393.0,0,3,47.0
1922,330,0.772,6.769304955104757,0.051230907,0.19617319,0.00037288666,0.03923497,22,20656.0,1,0,88.0
1923,101,0.7718812500000001,7.993666340189357,0.053474795,0.21967536,3.9815903e-05,0.04191796,16,23872.0,1,3,21.0
1924,479,0.7717625,9.257365684575387,0.06089745,0.23644114,0.00025177002,0.0430766,13,26419.0,2,3,1.0
1925,693,0.77164375,8.437419573315273,0.052459236,0.19404787,7.1525574e-05,0.042976156,18,25211.0,1,0,2.0
1926,921,0.771525,6.714154652686761,0.04512766,0.18361998,0.00046515465,0.040985104,20,19576.0,0,3,81.0
1927,166,0.77140625,4.963147730930159,0.055411723,0.28330648,0.00078201294,0.04281226,14,16974.0,8,3,53.0
1928,603,0.7712875,6.584789644012945,0.05319931,0.18804562,0.0013349056,0.044748608,10,20347.0,0,0,0.0
1929,34,0.77116875,6.596006144393239,0.05920002,0.26854968,0.00093340874,0.04517068,11,18866.0,2,10,2.0
1930,304,0.77105,5.3464815399179555,0.05554862,0.2680223,0.00059485435,0.04552373,25,16943.0,0,0,84.0
1931,256,0.7709312500000001,6.717677856482907,0.05277385,0.1976561,1.6450882e-05,0.04390314,20,22137.0,1,0,67.0
1932,485,0.7708125,5.180851063829786,0.04850101,0.13982606,7.9870224e-05,0.043327373,19,15522.0,3,4,14.0
1933,326,0.77069375,5.8043998705920385,0.050339166,0.23404598,0.00043153763,0.041679934,13,16705.0,4,8,2.0
1934,84,0.770575,8.550236966824645,0.05199796,0.1950444,0.00020051003,0.041377574,14,26439.0,4,0,40.0
1935,648,0.7704562500000001,6.79313725490196,0.050285578,0.19804382,7.1525574e-05,0.044374753,20,20787.0,1,1,45.0
1936,679,0.7703375,7.1433210579176425,0.06277057,0.33658922,0.00044250488,0.044436153,19,20441.0,0,3,51.0
1937,897,0.77021875,5.643222258168876,0.06760865,0.9545611,0.00034189224,0.04354563,17,16825.0,3,5,21.0
1938,775,0.7701,4.695131984916009,0.046743527,0.23161554,0.00043177605,0.043398693,15,13404.0,6,7,45.0
1939,804,0.7699812500000001,6.752056597564988,0.061316807,0.21444231,0.00018429756,0.040525865,14,19000.0,2,7,1.0
1940,875,0.7698625,6.874490466798157,0.0604405,0.22099924,0.0008070469,0.042747393,21,20608.0,0,1,71.0
1941,318,0.76974375,5.001416430594902,0.05613479,0.28056955,0.0014402866,0.041619036,27,14124.0,0,0,192.0
1942,739,0.769625,5.587628865979383,0.062536046,0.2857629,0.0015718937,0.04269662,24,16551.0,1,0,29.0
1943,111,0.7695062500000001,6.427375201288244,0.057075914,0.23078036,0.0005283356,0.043903086,15,19336.0,3,5,16.0
1944,470,0.7693875,6.622925838130713,0.068979315,0.63615775,0.00011539459,0.04360575,13,18081.0,3,8,5.0
1945,692,0.76926875,5.822274881516585,0.06714907,0.74088126,0.0013513565,0.0456205,20,15722.0,0,5,29.0
1946,85,0.76915,6.564951668225755,0.06788396,0.37427723,0.0016773939,0.048397396,19,19771.0,0,4,2.0
1947,979,0.76903125,5.79208410636982,0.057522666,0.22424328,0.00015282631,0.047177628,22,19055.0,1,0,23.0
1948,800,0.7689125,5.353529044347283,0.05662645,0.27796894,0.00035715103,0.04531389,17,17142.0,4,4,14.0
1949,146,0.76879375,5.792795196797866,0.053240586,0.24936998,0.0001270771,0.042100456,14,17067.0,5,6,28.0
1950,856,0.768675,5.898078628436298,0.05887426,0.27667284,0.0011959076,0.043127265,10,18600.0,5,9,21.0
1951,651,0.76855625,6.604344874405974,0.059254218,0.23022908,8.010864e-05,0.046342667,18,18278.0,1,5,38.0
1952,572,0.7684375,8.047916666666666,0.052223224,0.19055033,0.0011966228,0.04757932,17,22890.0,1,2,36.0
1953,745,0.76831875,5.3416015624999975,0.055957895,0.21557403,0.00043463707,0.043633092,14,14259.0,3,10,1.0
1954,546,0.7682,6.3449845943170144,0.043983903,0.21278465,0.00040078163,0.041492473,12,19410.0,7,4,12.0
1955,193,0.76808125,7.254681139755766,0.055942867,0.25850856,0.0007572174,0.043491706,19,21092.0,1,2,34.0
1956,490,0.7679625,5.245854145854146,0.05883515,0.26632524,0.0003271103,0.04328912,13,15453.0,6,7,27.0
1957,812,0.7678437499999999,6.931329113924051,0.054358203,0.17875457,0.0044033527,0.04310049,19,21587.0,1,2,72.0
1958,12,0.767725,6.966055668703326,0.054867562,0.21115887,7.1525574e-07,0.04186101,18,20522.0,2,2,10.0
1959,928,0.76760625,4.655206611570248,0.056628406,0.3197451,0.00018000603,0.043725204,14,13477.0,6,8,28.0
1960,527,0.7674875,4.191408036589349,0.055989966,0.22843993,0.0015664101,0.043592717,17,13136.0,6,5,8.0
1961,593,0.76736875,5.407233895969686,0.053133477,0.1949017,0.0009188652,0.046418834,18,14536.0,2,6,26.0
1962,7,0.76725,6.660474032764029,0.06631956,0.3386532,0.00073862076,0.042151462,20,18822.0,1,2,22.0
1963,589,0.76713125,6.547182620502378,0.06074882,0.21765208,0.0025155544,0.042167783,21,19288.0,1,1,50.0
1964,64,0.7670125,4.369830508474575,0.062104274,0.22991195,0.0005657673,0.041979376,15,11711.0,5,9,17.0
1965,258,0.76689375,7.09783344617468,0.06535094,0.48248768,0.0007042885,0.041355837,22,20967.0,0,0,101.0
1966,622,0.766775,5.625181758096498,0.05514675,0.303311,0.00010070205,0.04346032,22,17627.0,2,0,48.0
1967,910,0.76665625,5.860646011865525,0.05445354,0.22349226,0.0005609989,0.04415947,12,18388.0,7,5,8.0
1968,219,0.7665375,7.526662362814716,0.054804992,0.27422994,0.0016858578,0.043438345,11,21149.0,2,9,48.0
1969,735,0.76641875,5.366562304320599,0.06561992,0.35549724,6.1035156e-05,0.041652765,13,14905.0,3,10,2.0
1970,858,0.7663,6.268336919766368,0.055360764,0.2585613,0.0011947155,0.039957363,18,19415.0,1,4,14.0
1971,399,0.76618125,7.107367737747485,0.047550112,0.21256769,0.00012683868,0.04149018,11,22514.0,6,4,4.0
1972,678,0.7660625,7.151161247511611,0.0508903,0.19586372,0.0001988411,0.040915303,18,21855.0,2,1,30.0
1973,399,0.76594375,6.942648490749755,0.066161394,0.29435182,0.0001885891,0.042136993,15,20466.0,2,5,1.0
1974,562,0.765825,7.611709373986375,0.057041693,0.33857244,0.00017523766,0.045187335,12,22542.0,3,6,16.0
1975,650,0.76570625,6.745324881141044,0.060954276,0.2419064,0.0007798672,0.04628284,16,19704.0,1,6,43.0
1976,631,0.7655875,5.996577686516085,0.048650626,0.20328403,0.0004968643,0.043464508,24,17522.0,0,0,209.0
1977,593,0.76546875,5.876989321391663,0.042580485,0.17300844,0.00019574165,0.041601293,16,16190.0,3,6,14.0
1978,807,0.76535,6.070124481327802,0.053109527,0.19623637,2.0503998e-05,0.042322163,7,17844.0,9,8,2.0
1979,24,0.76523125,5.388773910316714,0.051070232,0.18253386,0.00022029877,0.0437419,16,16547.0,3,5,28.0
1980,26,0.7651125,7.7301177968799735,0.055653304,0.20398712,0.00049066544,0.043792758,17,23338.0,0,3,2.0
1981,194,0.76499375,5.490743801652893,0.051471367,0.32206702,0.0008010864,0.045191377,14,16307.0,5,6,46.0
1982,477,0.764875,5.380019980019978,0.06491694,0.22466874,0.0005059242,0.04504895,14,14955.0,4,8,20.0
1983,578,0.76475625,5.714838709677419,0.050012197,0.21467257,0.0020048618,0.042357102,18,18336.0,4,2,30.0
1984,737,0.7646375000000001,6.7004584151931885,0.0501859,0.21145296,0.00012040138,0.041838784,16,19547.0,2,5,3.0
1985,71,0.76451875,7.353690398432398,0.05571271,0.26547134,0.0003194809,0.04337282,13,22517.0,4,4,2.0
1986,806,0.7644,6.013408723747978,0.065919176,0.24050355,0.0004131794,0.04375198,17,17683.0,0,3,0.0
1987,643,0.76428125,3.5204500330906687,0.070607744,1.2732136,0.00016498566,0.044552695,29,10941.0,1,0,54.0
1988,97,0.7641625000000001,5.294389663379803,0.04649833,0.16340709,0.00040006638,0.04371509,21,16159.0,3,1,14.0
1989,348,0.76404375,4.792243767313018,0.05320752,0.18976235,0.00041294098,0.042036936,17,12396.0,3,8,53.0
1990,335,0.763925,6.383364720652854,0.051722307,0.23040819,2.9802322e-05,0.043566886,21,20656.0,1,0,24.0
1991,113,0.76380625,4.199105914718019,0.07083031,0.23297751,0.0016112328,0.045003552,29,12211.0,0,0,252.0
1992,486,0.7636875,5.991818482941369,0.063789435,0.22008157,6.246567e-05,0.044577133,13,15976.0,3,10,3.0
1993,349,0.76356875,4.618987341772151,0.058565855,0.25195408,0.00058341026,0.04485421,16,13332.0,4,8,16.0
1994,14,0.76345,7.261744966442953,0.051222924,0.24984312,0.0011630058,0.04424539,19,20746.0,0,3,25.0
1995,331,0.76333125,5.585482267152798,0.060961973,0.2704537,7.3194504e-05,0.042974714,19,16248.0,2,4,37.0
1996,729,0.7632125000000001,5.998738170347004,0.05535845,0.19938374,0.0012991428,0.04096033,22,19333.0,1,0,14.0
1997,825,0.76309375,4.565470085470086,0.059861243,0.27749628,0.00023961067,0.043223903,21,13939.0,4,2,7.0
1998,718,0.762975,8.527457990704328,0.05974953,0.2336154,0.00023722649,0.043357138,16,24131.0,2,1,5.0
1999,965,0.76285625,6.379804560260586,0.054300923,0.3490197,0.00013637543,0.044281285,15,19893.0,4,3,21.0
2000,307,0.7627375000000001,6.238290932811481,0.060723364,0.8810245,0.0012776852,0.04216707,18,18820.0,2,3,16.0
2001,268,0.76261875,7.165965143045052,0.057571635,0.19726431,0.001070261,0.04117826,10,22704.0,7,4,30.0
2002,412,0.7625,6.1189456342668835,0.065884285,0.2465396,0.0007994175,0.042256057,9,16143.0,4,12,7.0
2003,37,0.76238125,7.8259896729776255,0.056305792,0.20161384,0.00043201447,0.041542225,20,23025.0,1,0,75.0
2004,486,0.7622625000000001,5.904637297118251,0.06466017,0.249735,0.00016140938,0.04287309,19,18128.0,3,2,17.0
2005,104,0.76214375,7.469086195722618,0.054446567,0.19911945,0.00046133995,0.042524386,16,22741.0,2,3,15.0
2006,392,0.762025,4.300164311534671,0.06429594,0.24178612,6.4373016e-06,0.039416317,21,13694.0,4,2,1.0
2007,394,0.76190625,7.375304465493909,0.056536037,0.20278835,0.0006902218,0.04061734,14,20619.0,2,6,8.0
2008,865,0.7617875000000001,7.625480931488355,0.0550217,0.23186934,0.0003736019,0.04267646,18,22298.0,1,2,31.0
2009,253,0.76166875,5.725335035098913,0.053438842,0.31641537,0.0012540817,0.040385593,14,17003.0,4,7,3.0
2010,639,0.76155,6.548630136986301,0.06375957,0.32670355,0.0008946657,0.040543508,6,18246.0,7,10,16.0
2011,63,0.76143125,5.634905042567126,0.059076022,0.48566872,4.1246414e-05,0.04074603,8,17209.0,1,1,0.0
2012,710,0.7613125000000001,7.435024322446143,0.053159583,0.17143726,0.0005145073,0.041004878,13,21398.0,4,4,24.0
2013,175,0.76119375,6.732040090526994,0.0584556,0.27429724,0.0001347065,0.045551274,16,19585.0,1,5,33.0
2014,656,0.7610750000000001,6.444316309719931,0.06117505,0.2660954,0.00024604797,0.04406866,10,16827.0,3,12,16.0
2015,189,0.76095625,7.3224438902743145,0.060403127,0.2623475,0.00062799454,0.042726133,14,22528.0,2,5,46.0
2016,239,0.7608375,5.1239750737946865,0.059206497,0.22072208,0.0009198189,0.042915266,14,15623.0,6,6,5.0
2017,209,0.76071875,7.378431372549021,0.061780047,0.26595724,0.002947092,0.042754497,6,22884.0,8,7,10.0
2018,763,0.7606,5.576035409421436,0.06654304,0.25373185,0.0024597645,0.04313251,21,17637.0,2,2,1.0
2019,640,0.76048125,6.560917988525145,0.060861263,0.23054981,0.00062417984,0.043689843,22,19440.0,0,0,21.0
2020,154,0.7603625,5.552666227781433,0.05406803,0.2451508,0.00042831898,0.043140784,17,15350.0,2,7,1.0
2021,895,0.76024375,5.86431688486069,0.055865962,0.28714895,0.00047397614,0.041952237,13,16874.0,5,7,3.0
2022,760,0.7601249999999999,5.624812030075189,0.060402546,0.26933706,7.224083e-05,0.042075034,13,18124.0,7,4,28.0
2023,421,0.76000625,5.860128617363343,0.06081007,0.258906,0.00028181076,0.043708827,14,17292.0,4,7,9.0
2024,794,0.7598875,6.390758216726324,0.05811086,0.24265575,0.00016069412,0.04226063,10,17795.0,4,10,34.0
2025,268,0.75976875,7.0694179546201905,0.051512793,0.2677474,0.00042796135,0.04461625,21,21194.0,0,1,60.0
2026,328,0.7596499999999999,5.320819112627988,0.052312564,0.25527275,0.00068998337,0.04454134,9,17055.0,5,0,0.0
2027,831,0.75953125,5.4164744645799,0.045449544,0.17041981,0.00081825256,0.043989465,17,15225.0,3,7,5.0
2028,418,0.7594125,4.821518987341772,0.057162065,0.18405795,0.0007092953,0.041051745,22,15236.0,2,2,9.0
2029,671,0.75929375,5.9446380697050945,0.059599932,0.2959386,0.0006864071,0.042180736,12,18634.0,7,4,7.0
2030,925,0.759175,3.67922568460812,0.052853733,0.19579196,0.0012526512,0.04360643,15,12642.0,8,5,36.0
2031,775,0.75905625,4.567020911895783,0.06249005,1.2702546,0.00032651424,0.042460233,13,13322.0,7,7,5.0
2032,379,0.7589375,5.418314908873617,0.07310074,0.23381245,0.0019030571,0.044207793,12,17131.0,5,8,22.0
2033,881,0.75881875,6.753583389149362,0.058461312,0.31908643,0.0029404163,0.046297457,21,19569.0,0,2,22.0
2034,183,0.7587,5.452129817444218,0.056589812,0.2461977,0.0014076233,0.0443929,17,15240.0,3,6,36.0
2035,583,0.75858125,4.977674418604649,0.04926754,0.1945554,0.0007889271,0.042773295,15,14118.0,3,9,52.0
2036,903,0.7584625,8.067474048442905,0.05825731,0.30269283,0.0012521744,0.043089688,10,23026.0,5,6,28.0
2037,273,0.75834375,5.561032555080564,0.06012721,0.25068712,3.9339066e-05,0.04468046,22,16607.0,1,2,4.0
2038,719,0.758225,6.9490390987408865,0.062358607,0.37748814,0.00017976761,0.042810857,19,19765.0,0,4,7.0
2039,846,0.75810625,5.153642384105959,0.053463846,0.1897124,0.0015408993,0.041520942,16,14054.0,3,8,35.0
2040,699,0.7579875,5.206312292358803,0.05764103,0.21738434,0.0022835732,0.04390492,15,15370.0,1,2,0.0
2041,590,0.75786875,7.778771142561269,0.060978707,0.2060616,0.00032573938,0.045544866,14,21666.0,2,5,3.0
2042,217,0.75775,7.8654353562005275,0.058772057,0.20974398,0.002753973,0.043030027,18,23848.0,1,1,76.0
2043,548,0.75763125,6.306360424028269,0.062622674,0.30945086,0.00034165382,0.04500707,16,19943.0,4,3,14.0
2044,869,0.7575125,6.17427122940431,0.05542083,0.17573857,0.00029969215,0.04454367,13,19486.0,5,5,5.0
2045,151,0.75739375,7.402996005326229,0.06338649,0.3662157,0.0003633499,0.043578874,14,21037.0,2,6,26.0
2046,218,0.757275,6.701854974704892,0.049360577,0.2693566,0.000323534,0.04234228,20,20464.0,2,0,30.0
2047,191,0.75715625,5.78889247659025,0.055799093,0.20305994,0.0008430481,0.044430632,13,19167.0,7,3,30.0
2048,734,0.7570375,5.902569169960471,0.05271375,0.2056247,0.000289917,0.041554246,15,15795.0,2,9,28.0
2049,701,0.7569187500000001,5.4292266488115155,0.06287432,0.34699404,0.00050997734,0.044558506,15,15321.0,4,7,28.0
2050,38,0.7568,5.233154001344989,0.0695518,0.26636958,0.00026869774,0.04362589,15,15266.0,5,6,25.0
2051,50,0.75668125,7.158254020347881,0.056620736,0.23075557,0.0024433136,0.044039015,9,19983.0,4,10,8.0
2052,207,0.7565625,5.853805682216766,0.05036507,0.1809566,9.775162e-06,0.0420931,21,16119.0,1,3,12.0
2053,806,0.7564437500000001,7.015993537964459,0.058933426,0.24413586,0.0009562969,0.04346012,13,20786.0,3,6,15.0
2054,336,0.756325,7.45738855738856,0.054942902,0.23125207,0.0031085014,0.043695655,20,21531.0,1,0,12.0
2055,810,0.75620625,6.0803432137285505,0.049042374,0.16307116,0.0019505024,0.04383631,20,19808.0,2,1,8.0
2056,927,0.7560875,5.716695059625213,0.05776496,0.7444885,8.3208084e-05,0.043825213,18,16485.0,3,4,21.0
2057,844,0.75596875,8.543434343434342,0.05737473,0.23933125,0.00078845024,0.044374164,16,24186.0,0,4,67.0
2058,878,0.75585,4.345382585751979,0.05810428,0.2557423,9.75132e-05,0.04264197,24,12872.0,1,2,66.0
2059,495,0.75573125,7.604428044280444,0.059055958,0.21832228,0.0011868477,0.042484652,9,25380.0,6,4,25.0
2060,280,0.7556125,6.5828925343153655,0.05489548,0.22790253,0.0048730373,0.040000282,13,18767.0,4,7,3.0
2061,481,0.7554937500000001,5.0360329444063145,0.05794522,0.20266092,0.0008647442,0.042682916,23,14675.0,2,2,15.0
2062,464,0.755375,6.789059829059829,0.05700271,0.17681527,0.00021076202,0.043621138,14,19858.0,4,4,22.0
2063,517,0.75525625,4.745333333333332,0.05128033,0.20324981,0.00013136864,0.043239962,16,13336.0,4,7,2.0
2064,547,0.7551375,7.0665122435473195,0.06084438,0.23025918,0.0006599426,0.042234883,21,21355.0,0,0,49.0
2065,689,0.7550187500000001,7.35214681440443,0.05713591,0.2532996,0.0016343594,0.042973742,16,19789.0,1,6,1.0
2066,660,0.7549,7.288458097226362,0.05320822,0.21154475,0.0005865097,0.041593533,15,23097.0,1,5,47.0
2067,738,0.75478125,6.479673691366416,0.06250829,0.17675793,4.863739e-05,0.04172757,22,18769.0,0,1,55.0
2068,408,0.7546625,6.352902374670186,0.049466655,0.22454798,0.0005443096,0.042230323,23,19262.0,0,0,85.0
2069,169,0.7545437500000001,5.897305764411026,0.05235243,0.26397383,0.00010871887,0.044457525,19,18505.0,2,3,61.0
2070,597,0.754425,6.313628899835797,0.056644112,0.21318746,0.0012512207,0.04407114,22,19225.0,0,0,149.0
2071,758,0.75430625,4.736015701668302,0.066684596,0.37151515,0.00017881393,0.045464978,21,14478.0,3,3,36.0
2072,318,0.7541875,7.133215297450423,0.07410354,1.345653,0.0004837513,0.043891307,18,19297.0,1,4,51.0
2073,801,0.7540687500000001,5.503940260565619,0.064236164,0.22868696,0.0015556812,0.042366907,19,18265.0,4,1,33.0
2074,678,0.75395,6.751957531519576,0.054321695,0.17658496,0.0028393269,0.04443783,16,20049.0,3,4,38.0
2075,655,0.75383125,6.668747978000647,0.061921578,0.322186,0.00018501282,0.041909352,17,20304.0,2,3,20.0
2076,790,0.7537125,6.674958319439812,0.067574166,0.24169183,0.0007791519,0.04243244,12,17619.0,2,10,4.0
2077,480,0.7535937500000001,6.18243243243243,0.06555729,0.6674745,0.0016931295,0.0437218,11,17661.0,4,9,11.0
2078,298,0.753475,6.5006557377049194,0.066980444,0.8011874,0.00044298172,0.04318081,15,20742.0,5,2,3.0
2079,863,0.75335625,5.856195786864933,0.05364341,0.26806164,0.00030303,0.041765526,8,20195.0,9,5,8.0
2080,614,0.7532375,6.3939453125,0.069070995,0.19843596,0.0026106834,0.043392193,18,19335.0,2,3,15.0
2081,770,0.7531187500000001,4.542687747035574,0.06378239,0.30521315,0.0026245117,0.041402742,12,13488.0,7,8,3.0
2082,568,0.753,6.626137135098438,0.059194952,0.20379972,0.0011222363,0.042284194,18,19226.0,2,3,6.0
2083,761,0.7528812500000001,5.561611374407582,0.067177005,0.31312704,0.0038890839,0.043750018,25,16429.0,0,0,36.0
2084,321,0.7527625,5.421812434141201,0.058643922,0.22459859,0.00019335747,0.042411078,14,16290.0,7,4,42.0
2085,924,0.7526437500000001,6.7264094955489595,0.052271266,0.36719394,0.0006303787,0.042826343,15,19188.0,2,6,5.0
2086,508,0.752525,8.139288068556361,0.05920899,0.2689487,0.0005030632,0.042792067,16,24998.0,2,1,46.0
2087,55,0.7524062499999999,7.7016611295681034,0.05573879,0.20818222,0.00043463707,0.04230659,14,21376.0,1,7,14.0
2088,163,0.7522875,5.1000000000000005,0.058558848,0.23162818,0.00050878525,0.043954995,23,15236.0,2,1,48.0
2089,311,0.75216875,7.607315389924087,0.064713694,0.27466393,0.00093483925,0.044014502,19,22046.0,1,1,69.0
2090,721,0.75205,4.537844772289929,0.05914436,0.27259028,0.0006122589,0.044125814,19,12590.0,2,7,17.0
2091,427,0.7519312499999999,6.2408010862186005,0.059891704,0.2788499,0.00022292137,0.04430646,20,17207.0,0,4,46.0
2092,87,0.7518125,7.230301047120418,0.061011154,0.9264137,0.00062942505,0.0419652,17,21179.0,1,4,6.0
2093,7,0.75169375,7.205193447194143,0.054091204,0.20118237,0.0018081665,0.04382233,14,19811.0,3,6,23.0
2094,750,0.751575,5.989826916283999,0.06500699,0.23475844,0.000562191,0.043001845,17,16391.0,3,5,16.0
2095,418,0.75145625,5.263607594936708,0.060732607,0.2239182,0.0012698174,0.04252786,24,16317.0,0,1,32.0
2096,185,0.7513375,6.183150851581509,0.06109497,0.24427259,7.4863434e-05,0.041143965,21,20659.0,1,0,31.0
2097,322,0.75121875,5.104988735114256,0.06546414,0.31212652,0.00082445145,0.043242153,13,13997.0,4,10,26.0
2098,324,0.7511,4.880756013745705,0.07392133,0.9190232,0.0035934448,0.04168153,14,14785.0,7,5,29.0
2099,627,0.75098125,8.795189701897018,0.053631123,0.20944047,0.00022232533,0.041981045,13,23897.0,0,7,36.0
2100,435,0.7508625,6.313324315184306,0.06000774,0.24044478,0.0007843971,0.039960746,13,17190.0,3,8,1.0
2101,705,0.75074375,5.356463044211946,0.054738503,0.20531106,0.0005662441,0.04097757,22,14686.0,0,4,18.0
2102,204,0.750625,7.68138471587198,0.063770615,0.24327123,0.0024740696,0.040828187,18,22908.0,0,2,37.0
2103,361,0.75050625,4.689071217591071,0.057055186,0.2068336,0.00089001656,0.041237686,15,11850.0,3,11,24.0
2104,783,0.7503875,7.051460983155724,0.046583254,0.20159364,8.702278e-05,0.041644383,15,19640.0,2,5,20.0
2105,804,0.75026875,7.457354392892399,0.06028664,0.20886093,0.000108003616,0.044151723,10,22359.0,5,6,18.0
2106,495,0.75015,7.776875768757687,0.06309802,0.20756459,0.00023078918,0.04206037,17,24640.0,0,2,23.0
2107,754,0.75003125,8.46317638791286,0.057823222,0.1933372,0.00071930885,0.04361458,11,23517.0,3,5,2.0
2108,886,0.7499125,4.837786259541984,0.06324421,0.34431696,0.00037169456,0.04251142,22,15210.0,2,2,12.0
2109,324,0.74979375,5.283505154639173,0.06452722,0.2103455,0.0015540123,0.04367468,16,14793.0,4,6,32.0
2110,172,0.7496750000000001,8.454000669568128,0.06124528,0.29476094,0.00033307076,0.04762956,14,24356.0,1,4,40.0
2111,511,0.7495562499999999,4.810555738243999,0.052908767,0.35493982,1.7881393e-05,0.045371577,25,14933.0,1,0,52.0
2112,411,0.7494375,6.751624316500482,0.06087051,0.20258331,0.0013372898,0.043627802,16,20369.0,2,4,23.0
2113,805,0.74931875,7.5504000000000016,0.059374403,0.19341326,0.001103878,0.043811973,12,24220.0,5,3,3.0
2114,549,0.7492000000000001,7.450694904037062,0.058600053,0.23532748,0.00065732,0.044103112,15,22516.0,3,3,2.0
2115,691,0.74908125,5.706653556211078,0.059861105,0.28527296,0.00041627884,0.04334533,24,17411.0,0,0,80.0
2116,716,0.7489625,7.842312746386337,0.06560675,0.18834496,0.0015106201,0.045195952,12,25394.0,6,1,17.0
2117,258,0.74884375,8.632024373730536,0.07091718,0.29600236,0.00020861626,0.044788796,19,25499.0,0,0,123.0
2118,515,0.7487250000000001,4.342668428005285,0.060590338,0.24930549,0.0004992485,0.04108023,12,14058.0,9,6,42.0
2119,653,0.74860625,5.291173486641867,0.07250086,0.9781627,0.00015759468,0.04294947,25,15646.0,0,0,110.0
2120,407,0.7484875,6.832291666666664,0.05350432,0.2446258,0.0005450249,0.04057114,10,17373.0,3,11,21.0
2121,261,0.74836875,6.103948264125255,0.05982374,0.27285916,0.00083088875,0.041332804,10,17052.0,6,9,5.0
2122,172,0.7482500000000001,7.3093404753933715,0.053655103,0.21870637,5.1498413e-05,0.041583948,17,21833.0,2,2,45.0
2123,509,0.74813125,7.508606690483923,0.05986241,0.24043274,0.0012729168,0.04442428,16,23119.0,2,2,8.0
2124,891,0.7480125,8.098679432155826,0.057776723,0.30411512,0.0007226467,0.046466652,16,24228.0,1,2,3.0
2125,387,0.74789375,5.665462379847529,0.053517833,0.21081829,0.0002193451,0.04517378,14,16791.0,5,6,31.0
2126,281,0.7477750000000001,6.310498687664043,0.05537957,0.36592042,0.0003964901,0.043480862,15,19844.0,5,3,18.0
2127,530,0.74765625,5.760830136030695,0.060749326,0.2138722,0.0005002022,0.042749226,16,16803.0,5,4,57.0
2128,86,0.7475375,9.544278606965173,0.06958784,0.31098968,0.0024561882,0.04157265,14,27570.0,0,4,7.0
2129,818,0.74741875,5.000761421319797,0.058276545,0.3908689,0.00013875961,0.044232827,10,15132.0,7,9,23.0
2130,940,0.7473000000000001,7.345179335307667,0.056360245,0.3846898,0.00036144257,0.045102272,19,22322.0,1,1,12.0
2131,966,0.74718125,3.6780068728522326,0.053355318,0.19961214,0.0012090206,0.043543722,13,12740.0,11,4,28.0
2132,365,0.7470625,5.475506072874492,0.05663988,0.24904156,0.00025439262,0.04412168,24,15933.0,0,1,34.0
2133,819,0.74694375,7.374629324546951,0.060326386,0.25221953,0.0015237331,0.0438695,14,20561.0,1,7,20.0
2134,177,0.7468250000000001,5.721415716856625,0.06214748,0.22817993,0.0012612343,0.043645393,11,16408.0,3,11,3.0
2135,21,0.74670625,8.031575520833332,0.057540614,0.18640015,0.0010278225,0.042759567,19,24673.0,0,0,15.0
2136,706,0.7465875,6.137195121951223,0.049331576,0.16277838,0.003560543,0.04371947,14,20786.0,5,3,34.0
2137,719,0.74646875,6.866865473823725,0.071570516,0.4173553,0.003148079,0.0426195,9,21026.0,7,6,40.0
2138,407,0.7463500000000001,3.762847222222223,0.057122212,0.24932313,0.0001707077,0.042752486,18,10261.0,5,7,30.0
2139,325,0.74623125,5.325867507886436,0.04740333,0.22184038,0.00069975853,0.04432593,22,16566.0,1,2,21.0
2140,394,0.7461125,5.334032476319349,0.063182585,0.26065177,0.0005412102,0.043548834,11,16063.0,5,4,0.0
2141,274,0.74599375,7.534071093226023,0.055316504,0.22754478,0.0034081936,0.04299301,12,21572.0,3,6,8.0
2142,507,0.7458750000000001,5.619000979431929,0.051137563,0.17836595,0.00037956238,0.04236862,24,17211.0,0,0,270.0
2143,379,0.74575625,5.086674634000596,0.04994531,0.2536869,0.00091671944,0.042892277,17,16021.0,3,6,27.0
2144,910,0.7456375,7.053394858272906,0.06210063,0.23367143,0.00013828278,0.0424436,8,19883.0,5,10,9.0
2145,647,0.74551875,5.397890573500327,0.05212605,0.2001394,6.198883e-05,0.043367457,17,13950.0,1,9,7.0
2146,895,0.7454000000000001,5.338569989929505,0.05526228,0.22086465,0.0018880367,0.044292126,16,14712.0,3,7,29.0
2147,143,0.74528125,5.524020442930153,0.055828672,0.2075963,0.0009875298,0.043252375,21,16213.0,2,2,63.0
2148,620,0.7451625,6.519827012641383,0.06311793,0.24960297,0.00046730042,0.04412173,13,19298.0,0,1,0.0
