episode,step,instance_id,action,reward,lost_opportunities,penalties,bonuses,remaining_capacity
650,23,588,1,0.22481128979323925,9,0,0,688.0
650,24,588,1,0.24844108959632424,9,0,0,642.0
650,25,588,1,0.2884804725959961,9,0,0,558.0
650,26,588,0,0.0,10,0,0,558.0
650,27,588,0,0.0,11,0,0,558.0
650,28,588,1,0.277321956022317,11,0,0,480.0
650,29,588,1,0.33475549721037084,11,0,0,438.0
650,30,588,1,0.38726616343944864,11,0,0,346.0
650,31,588,1,0.420413521496554,11,0,0,255.0
650,32,588,0,0.0,12,0,0,255.0
650,33,588,0,0.0,13,0,0,255.0
650,34,588,0,0.0,14,0,0,255.0
650,35,588,1,0.2678043977682967,14,0,0,181.0
650,36,588,1,0.3252379389563505,14,0,0,125.0
650,37,588,0,0.0,15,0,0,125.0
650,38,588,1,0.3803741384968822,15,0,0,28.0
650,39,588,0,0.1,15,0,1,28.0
650,40,588,1,0.4095831965868067,15,0,1,0.0
675,0,911,0,0.0,1,0,0,1098.0
675,1,911,0,0.0,2,0,0,1098.0
675,2,911,1,0.020867837032129844,2,0,0,1083.0
675,3,911,0,0.0,3,0,0,1083.0
675,4,911,1,0.03577343491222259,3,0,0,1068.0
675,5,911,0,0.0,4,0,0,1068.0
675,6,911,0,0.0,5,0,0,1068.0
675,7,911,0,0.0,6,0,0,1068.0
675,8,911,0,0.0,7,0,0,1068.0
675,9,911,1,0.05233521033454786,7,0,0,1029.0
675,10,911,0,0.0,8,0,0,1029.0
675,11,911,1,0.0907585293143425,8,0,0,983.0
675,12,911,1,0.08910235177210997,8,0,0,970.0
675,13,911,0,0.0,9,0,0,970.0
675,14,911,0,0.0,10,0,0,970.0
675,15,911,1,0.1093077177873468,10,0,0,944.0
675,16,911,0,0.0,11,0,0,944.0
675,17,911,0,0.0,12,0,0,944.0
675,18,911,1,0.12255713812520702,12,0,0,890.0
675,19,911,1,0.1576681020205366,12,0,0,867.0
675,20,911,0,0.0,13,0,0,867.0
675,21,911,1,0.1338191454123882,13,0,0,813.0
675,22,911,1,0.24478304074196755,13,0,0,763.0
675,23,911,1,0.23186485591255382,13,0,0,682.0
675,24,911,1,0.15932427956276912,13,0,0,658.0
675,25,911,0,0.0,14,0,0,658.0
675,26,911,1,0.25173898641934417,14,0,0,575.0
675,27,911,0,0.0,15,0,0,575.0
675,28,911,1,0.16628022524014574,15,0,0,523.0
675,29,911,1,0.2242464392182842,15,0,0,517.0
675,30,911,1,0.3090427293805896,15,0,0,422.0
675,31,911,1,0.3120238489566082,15,0,0,329.0
675,32,911,1,0.26929446836700893,15,0,0,295.0
675,33,911,1,0.32560450480291486,15,0,0,204.0
675,34,911,0,0.0,16,0,0,204.0
675,35,911,1,0.33554157005631,16,0,0,150.0
675,36,911,1,0.38986419344153694,16,0,0,68.0
675,37,911,0,0.1,16,0,1,68.0
675,38,911,0,0.1,16,0,2,68.0
675,39,911,0,0.1,16,0,3,68.0
675,40,911,0,0.0,17,0,3,68.0
675,41,911,1,-0.1,17,1,3,68.0
675,42,911,0,0.0,18,1,3,68.0
675,43,911,1,0.3431599867505797,18,1,3,9.0
675,44,911,0,0.1,18,1,4,9.0
675,45,911,1,-0.1,18,2,4,9.0
675,46,911,1,-0.1,18,3,4,9.0
675,47,911,0,0.1,18,3,5,9.0
675,48,911,0,0.1,18,3,6,9.0
675,49,911,1,-0.1,18,4,6,9.0
700,0,837,0,0.0,1,0,0,1278.0
700,1,837,0,0.0,2,0,0,1278.0
700,2,837,0,0.0,3,0,0,1278.0
700,3,837,0,0.0,4,0,0,1278.0
700,4,837,0,0.0,5,0,0,1278.0
700,5,837,1,0.02200185931205454,5,0,0,1255.0
700,6,837,1,0.008057018903005888,5,0,0,1252.0
700,7,837,0,0.0,6,0,0,1252.0
700,8,837,1,0.05763867369073443,6,0,0,1206.0
700,9,837,1,0.06755500464828014,6,0,0,1170.0
700,10,837,0,0.0,7,0,0,1170.0
700,11,837,1,0.04834211341803533,7,0,0,1126.0
700,12,837,0,0.0,8,0,0,1126.0
700,13,837,0,0.0,9,0,0,1126.0
700,14,837,0,0.0,10,0,0,1126.0
700,15,837,0,0.0,11,0,0,1126.0
700,16,837,0,0.0,12,0,0,1126.0
700,17,837,0,0.0,13,0,0,1126.0
700,18,837,0,0.0,14,0,0,1126.0
700,19,837,1,0.09420514409668422,14,0,0,1072.0
700,20,837,1,0.10753021382088628,14,0,0,1023.0
700,21,837,1,0.14409668422683608,14,0,0,938.0
700,22,837,1,0.17818407189339944,14,0,0,889.0
700,23,837,1,0.1558723272389216,14,0,0,796.0
700,24,837,1,0.2107220328478463,14,0,0,767.0
700,25,837,1,0.15680198326619152,14,0,0,683.0
700,26,837,0,0.0,15,0,0,683.0
700,27,837,1,0.1747753331267431,15,0,0,630.0
700,28,837,0,0.0,16,0,0,630.0
700,29,837,0,0.0,17,0,0,630.0
700,30,837,0,0.0,18,0,0,630.0
700,31,837,1,0.19026960024790826,18,0,0,536.0
700,32,837,0,0.0,19,0,0,536.0
700,33,837,0,0.0,20,0,0,536.0
700,34,837,1,0.23520297489928726,20,0,0,461.0
700,35,837,0,0.0,21,0,0,461.0
700,36,837,1,0.24295010845986983,21,0,0,379.0
700,37,837,1,0.24449953517198636,21,0,0,342.0
700,38,837,1,0.25968391695072823,21,0,0,247.0
700,39,837,1,0.29656027269910135,21,0,0,178.0
700,40,837,0,0.0,22,0,0,178.0
700,41,837,1,0.2696002479082739,22,0,0,89.0
700,42,837,0,0.0,23,0,0,89.0
700,43,837,1,0.29129222187790516,23,0,0,37.0
700,44,837,0,0.1,23,0,1,37.0
700,45,837,1,-0.1,23,1,1,37.0
700,46,837,1,-0.1,23,2,1,37.0
700,47,837,0,0.1,23,2,2,37.0
700,48,837,1,-0.1,23,3,2,37.0
700,49,837,1,0.3132940811899597,23,3,2,2.0
725,0,763,0,0.0,1,0,0,1185.0
725,1,763,1,0.014226999683844452,1,0,0,1180.0
725,2,763,1,0.040784065760354093,1,0,0,1174.0
725,3,763,1,0.06323110970597534,1,0,0,1161.0
725,4,763,0,0.0,2,0,0,1161.0
725,5,763,1,0.0597533986721467,2,0,0,1141.0
725,6,763,0,0.0,3,0,0,1141.0
725,7,763,1,0.07714195384128991,3,0,0,1121.0
725,8,763,1,0.117926019601644,3,0,0,1107.0
725,9,763,0,0.0,4,0,0,1107.0
725,10,763,0,0.0,5,0,0,1107.0
725,11,763,0,0.0,6,0,0,1107.0
725,12,763,0,0.0,7,0,0,1107.0
725,13,763,0,0.0,8,0,0,1107.0
725,14,763,1,0.0746127094530509,8,0,0,1094.0
725,15,763,1,0.0894720202339551,8,0,0,1083.0
725,16,763,0,0.0,9,0,0,1083.0
725,17,763,0,0.0,10,0,0,1083.0
725,18,763,1,0.16503319633259564,10,0,0,1009.0
725,19,763,1,0.14290230793550426,10,0,0,991.0
725,20,763,0,0.0,11,0,0,991.0
725,21,763,0,0.0,12,0,0,991.0
725,22,763,1,0.23363895036357887,12,0,0,909.0
725,23,763,1,0.1915902624091053,12,0,0,860.0
725,24,763,0,0.0,13,0,0,860.0
725,25,763,0,0.0,14,0,0,860.0
725,26,763,1,0.23110970597533986,14,0,0,766.0
725,27,763,1,0.29623774897249444,14,0,0,685.0
725,28,763,0,0.0,15,0,0,685.0
725,29,763,0,0.0,16,0,0,685.0
725,30,763,1,0.2984508378122036,16,0,0,668.0
725,31,763,0,0.0,17,0,0,668.0
725,32,763,0,0.0,18,0,0,668.0
725,33,763,0,0.0,19,0,0,668.0
725,34,763,0,0.0,20,0,0,668.0
725,35,763,0,0.0,21,0,0,668.0
725,36,763,1,0.2456528612077142,21,0,0,612.0
725,37,763,0,0.0,22,0,0,612.0
725,38,763,1,0.34682263673727476,22,0,0,522.0
725,39,763,0,0.0,23,0,0,522.0
725,40,763,0,0.0,24,0,0,522.0
725,41,763,1,0.3676889029402466,24,0,0,441.0
725,42,763,1,0.23300663926651913,24,0,0,389.0
725,43,763,0,0.0,25,0,0,389.0
725,44,763,0,0.0,26,0,0,389.0
725,45,763,0,0.0,27,0,0,389.0
725,46,763,0,0.0,28,0,0,389.0
725,47,763,0,0.0,29,0,0,389.0
725,48,763,1,0.33670565918431866,29,0,0,348.0
725,49,763,0,0.0,30,0,0,348.0
750,0,897,1,0.029116790682626983,0,0,0,944.0
750,1,897,1,0.01649951472015529,0,0,0,942.0
750,2,897,0,0.0,1,0,0,942.0
750,3,897,0,0.0,2,0,0,942.0
750,4,897,0,0.0,3,0,0,942.0
750,5,897,0,0.0,4,0,0,942.0
750,6,897,0,0.0,5,0,0,942.0
750,7,897,0,0.0,6,0,0,942.0
750,8,897,0,0.0,7,0,0,942.0
750,9,897,1,0.0537043028146231,7,0,0,915.0
750,10,897,0,0.0,8,0,0,915.0
750,11,897,1,0.06470397929472663,8,0,0,883.0
750,12,897,0,0.0,9,0,0,883.0
750,13,897,1,0.06082174053704303,9,0,0,855.0
750,14,897,0,0.0,10,0,0,855.0
750,15,897,1,0.08443869297961824,10,0,0,828.0
750,16,897,1,0.09026205111614365,10,0,0,808.0
750,17,897,0,0.0,11,0,0,808.0
750,18,897,1,0.16596570689097379,11,0,0,762.0
750,19,897,1,0.16143642834034294,11,0,0,739.0
750,20,897,1,0.2245228081527014,11,0,0,693.0
750,21,897,0,0.0,12,0,0,693.0
750,22,897,1,0.19378841798770624,12,0,0,678.0
750,23,897,1,0.17890650274991912,12,0,0,633.0
750,24,897,1,0.19799417664186347,12,0,0,578.0
750,25,897,1,0.30831446133937235,12,0,0,512.0
750,26,897,0,0.0,13,0,0,512.0
750,27,897,1,0.23972824328696216,13,0,0,453.0
750,28,897,0,0.0,14,0,0,453.0
750,29,897,1,0.24490456163054028,14,0,0,375.0
750,30,897,1,0.2788741507602718,14,0,0,338.0
750,31,897,0,0.0,15,0,0,338.0
750,32,897,0,0.0,16,0,0,338.0
750,33,897,1,0.30216758330637333,16,0,0,264.0
750,34,897,1,0.2782271109673245,16,0,0,208.0
750,35,897,0,0.0,17,0,0,208.0
750,36,897,1,0.2911679068262698,17,0,0,134.0
750,37,897,1,0.3251374959560013,17,0,0,65.0
750,38,897,0,0.1,17,0,1,65.0
750,39,897,0,0.0,18,0,1,65.0
750,40,897,0,0.1,18,0,2,65.0
750,41,897,1,-0.1,18,1,2,65.0
750,42,897,1,0.39598835328372695,18,1,2,39.0
750,43,897,0,0.1,18,1,3,39.0
750,44,897,1,-0.1,18,2,3,39.0
750,45,897,0,0.1,18,2,4,39.0
750,46,897,0,0.1,18,2,5,39.0
750,47,897,1,-0.1,18,3,5,39.0
750,48,897,1,-0.1,18,4,5,39.0
750,49,897,1,-0.1,18,5,5,39.0
775,0,706,0,0.0,1,0,0,1154.0
775,1,706,1,0.02103658536585366,1,0,0,1150.0
775,2,706,1,0.03231707317073171,1,0,0,1142.0
775,3,706,1,0.026829268292682926,1,0,0,1138.0
775,4,706,1,0.05548780487804878,1,0,0,1136.0
775,5,706,1,0.08445121951219513,1,0,0,1123.0
775,6,706,1,0.08079268292682927,1,0,0,1117.0
775,7,706,1,0.07439024390243902,1,0,0,1097.0
775,8,706,1,0.1125,1,0,0,1074.0
775,9,706,1,0.1274390243902439,1,0,0,1068.0
775,10,706,0,0.0,2,0,0,1068.0
775,11,706,1,0.10579268292682927,2,0,0,1045.0
775,12,706,1,0.1774390243902439,2,0,0,1013.0
775,13,706,0,0.0,3,0,0,1013.0
775,14,706,1,0.236890243902439,3,0,0,957.0
775,15,706,1,0.20670731707317072,3,0,0,926.0
775,16,706,0,0.0,4,0,0,926.0
775,17,706,1,0.1771341463414634,4,0,0,865.0
775,18,706,0,0.0,5,0,0,865.0
775,19,706,0,0.0,6,0,0,865.0
775,20,706,0,0.0,7,0,0,865.0
775,21,706,0,0.0,8,0,0,865.0
775,22,706,0,0.0,9,0,0,865.0
775,23,706,1,0.2125,9,0,0,796.0
775,24,706,1,0.2347560975609756,9,0,0,705.0
775,25,706,0,0.0,10,0,0,705.0
775,26,706,0,0.0,11,0,0,705.0
775,27,706,0,0.0,12,0,0,705.0
775,28,706,1,0.3155487804878049,12,0,0,629.0
775,29,706,1,0.2201219512195122,12,0,0,611.0
775,30,706,1,0.31676829268292683,12,0,0,527.0
775,31,706,1,0.3073170731707317,12,0,0,434.0
775,32,706,1,0.3591463414634146,12,0,0,351.0
775,33,706,0,0.0,13,0,0,351.0
775,34,706,1,0.2734756097560976,13,0,0,301.0
775,35,706,0,0.0,14,0,0,301.0
775,36,706,1,0.3384146341463415,14,0,0,251.0
775,37,706,1,0.43079268292682926,14,0,0,217.0
775,38,706,1,0.4225609756097561,14,0,0,138.0
775,39,706,1,0.41615853658536583,14,0,0,48.0
775,40,706,0,0.0,15,0,0,48.0
775,41,706,0,0.1,15,0,1,48.0
775,42,706,0,0.1,15,0,2,48.0
775,43,706,0,0.1,15,0,3,48.0
775,44,706,0,0.1,15,0,4,48.0
775,45,706,1,-0.1,15,1,4,48.0
775,46,706,1,-0.1,15,2,4,48.0
775,47,706,1,0.3957317073170732,15,2,4,25.0
775,48,706,1,-0.1,15,3,4,25.0
775,49,706,1,-0.1,15,4,4,25.0
800,0,567,1,0.017484868863483525,0,0,0,1385.0
800,1,567,1,0.06388702084734364,0,0,0,1383.0
800,2,567,0,0.0,1,0,0,1383.0
800,3,567,1,0.04909213180901143,1,0,0,1381.0
800,4,567,1,0.0894418291862811,1,0,0,1376.0
800,5,567,0,0.0,2,0,0,1376.0
800,6,567,1,0.08036314727639543,2,0,0,1356.0
800,7,567,1,0.15097511768661734,2,0,0,1329.0
800,8,567,1,0.13147276395427035,2,0,0,1316.0
800,9,567,0,0.0,3,0,0,1316.0
800,10,567,1,0.1809011432414257,3,0,0,1287.0
800,11,567,0,0.0,4,0,0,1287.0
800,12,567,1,0.16408876933423,4,0,0,1248.0
800,13,567,1,0.14357767316745124,4,0,0,1218.0
800,14,567,1,0.1593813046402152,4,0,0,1179.0
800,15,567,0,0.0,5,0,0,1179.0
800,16,567,1,0.1812373907195696,5,0,0,1131.0
800,17,567,1,0.22999327505043712,5,0,0,1086.0
800,18,567,0,0.0,6,0,0,1086.0
800,19,567,1,0.21956960322797578,6,0,0,1027.0
800,20,567,0,0.0,7,0,0,1027.0
800,21,567,1,0.23940820443846672,7,0,0,977.0
800,22,567,1,0.25218560860793543,7,0,0,942.0
800,23,567,1,0.24546065904505715,7,0,0,869.0
800,24,567,0,0.0,8,0,0,869.0
800,25,567,1,0.27135171486213855,8,0,0,800.0
800,26,567,0,0.0,9,0,0,800.0
800,27,567,1,0.3234700739744452,9,0,0,708.0
800,28,567,1,0.45527908540685946,9,0,0,628.0
800,29,567,0,0.0,10,0,0,628.0
800,30,567,0,0.0,11,0,0,628.0
800,31,567,1,0.3644922663080027,11,0,0,548.0
800,32,567,0,0.0,12,0,0,548.0
800,33,567,0,0.0,13,0,0,548.0
800,34,567,0,0.0,14,0,0,548.0
800,35,567,1,0.38500336247478145,14,0,0,496.0
800,36,567,0,0.0,15,0,0,496.0
800,37,567,1,0.3530598520511096,15,0,0,478.0
800,38,567,1,0.47209145931405516,15,0,0,462.0
800,39,567,1,0.2706792199058507,15,0,0,388.0
800,40,567,0,0.0,16,0,0,388.0
800,41,567,1,0.41728312037659715,16,0,0,332.0
800,42,567,0,0.0,17,0,0,332.0
800,43,567,0,0.0,18,0,0,332.0
800,44,567,1,0.42434431741761935,18,0,0,262.0
800,45,567,1,0.4418291862811029,18,0,0,179.0
800,46,567,1,0.42535305985205113,18,0,0,90.0
800,47,567,0,0.0,19,0,0,90.0
800,48,567,1,0.48251513113651645,19,0,0,28.0
800,49,567,0,0.1,19,0,1,28.0
825,0,504,1,0.020689655172413793,0,0,0,931.0
825,1,504,1,0.04796238244514107,0,0,0,924.0
825,2,504,0,0.0,1,0,0,924.0
825,3,504,0,0.0,2,0,0,924.0
825,4,504,0,0.0,3,0,0,924.0
825,5,504,1,0.06677115987460815,3,0,0,910.0
825,6,504,0,0.0,4,0,0,910.0
825,7,504,0,0.0,5,0,0,910.0
825,8,504,0,0.0,6,0,0,910.0
825,9,504,1,0.045454545454545456,6,0,0,890.0
825,10,504,1,0.0877742946708464,6,0,0,876.0
825,11,504,0,0.0,7,0,0,876.0
825,12,504,0,0.0,8,0,0,876.0
825,13,504,1,0.10438871473354232,8,0,0,857.0
825,14,504,1,0.1012539184952978,8,0,0,825.0
825,15,504,1,0.16927899686520376,8,0,0,783.0
825,16,504,1,0.14576802507836992,8,0,0,750.0
825,17,504,0,0.0,9,0,0,750.0
825,18,504,0,0.0,10,0,0,750.0
825,19,504,1,0.19435736677115986,10,0,0,705.0
825,20,504,0,0.0,11,0,0,705.0
825,21,504,0,0.0,12,0,0,705.0
825,22,504,1,0.16802507836990596,12,0,0,641.0
825,23,504,0,0.0,13,0,0,641.0
825,24,504,0,0.0,14,0,0,641.0
825,25,504,1,0.16426332288401255,14,0,0,585.0
825,26,504,0,0.0,15,0,0,585.0
825,27,504,1,0.1865203761755486,15,0,0,579.0
825,28,504,0,0.0,16,0,0,579.0
825,29,504,0,0.0,17,0,0,579.0
825,30,504,1,0.2244514106583072,17,0,0,494.0
825,31,504,0,0.0,18,0,0,494.0
825,32,504,0,0.0,19,0,0,494.0
825,33,504,1,0.2134796238244514,19,0,0,418.0
825,34,504,1,0.2589341692789969,19,0,0,352.0
825,35,504,1,0.30156739811912225,19,0,0,267.0
825,36,504,1,0.2808777429467085,19,0,0,253.0
825,37,504,1,0.2909090909090909,19,0,0,211.0
825,38,504,1,0.3056426332288401,19,0,0,145.0
825,39,504,1,0.3714733542319749,19,0,0,49.0
825,40,504,1,-0.1,19,1,0,49.0
825,41,504,0,0.1,19,1,1,49.0
825,42,504,1,-0.1,19,2,1,49.0
825,43,504,1,-0.1,19,3,1,49.0
825,44,504,1,-0.1,19,4,1,49.0
825,45,504,1,-0.1,19,5,1,49.0
825,46,504,0,0.0,20,5,1,49.0
825,47,504,0,0.1,20,5,2,49.0
825,48,504,0,0.1,20,5,3,49.0
825,49,504,0,0.0,21,5,3,49.0
850,0,736,0,0.0,1,0,0,1272.0
850,1,736,0,0.0,2,0,0,1272.0
850,2,736,0,0.0,3,0,0,1272.0
850,3,736,1,0.013278855975485188,3,0,0,1267.0
850,4,736,1,0.06639427987742594,3,0,0,1248.0
850,5,736,1,0.06469186244467143,3,0,0,1226.0
850,6,736,1,0.08205652025876745,3,0,0,1199.0
850,7,736,0,0.0,4,0,0,1199.0
850,8,736,0,0.0,5,0,0,1199.0
850,9,736,1,0.09737827715355805,5,0,0,1174.0
850,10,736,0,0.0,6,0,0,1174.0
850,11,736,1,0.09703779366700716,6,0,0,1143.0
850,12,736,1,0.13074565883554648,6,0,0,1111.0
850,13,736,1,0.1675178753830439,6,0,0,1075.0
850,14,736,1,0.17228464419475656,6,0,0,1021.0
850,15,736,0,0.0,7,0,0,1021.0
850,16,736,0,0.0,8,0,0,1021.0
850,17,736,1,0.20429009193054137,8,0,0,977.0
850,18,736,0,0.0,9,0,0,977.0
850,19,736,0,0.0,10,0,0,977.0
850,20,736,1,0.1647940074906367,10,0,0,923.0
850,21,736,0,0.0,11,0,0,923.0
850,22,736,1,0.16956077630234934,11,0,0,857.0
850,23,736,0,0.0,12,0,0,857.0
850,24,736,1,0.23493360572012256,12,0,0,787.0
850,25,736,0,0.0,13,0,0,787.0
850,26,736,1,0.1937351038474634,13,0,0,747.0
850,27,736,1,0.24719101123595505,13,0,0,663.0
850,28,736,1,0.282260810350698,13,0,0,640.0
850,29,736,1,0.24855294518215867,13,0,0,554.0
850,30,736,1,0.28872999659516513,13,0,0,500.0
850,31,736,0,0.0,14,0,0,500.0
850,32,736,1,0.3602315287708546,14,0,0,424.0
850,33,736,1,0.3272046305754171,14,0,0,368.0
850,34,736,1,0.3571671773918965,14,0,0,297.0
850,35,736,1,0.3782771535580524,14,0,0,287.0
850,36,736,0,0.0,15,0,0,287.0
850,37,736,0,0.0,16,0,0,287.0
850,38,736,1,0.32788559754851887,16,0,0,208.0
850,39,736,1,0.3609124957439564,16,0,0,192.0
850,40,736,1,0.5362614913176711,16,0,0,99.0
850,41,736,1,0.39802519577800477,16,0,0,32.0
850,42,736,0,0.1,16,0,1,32.0
850,43,736,0,0.1,16,0,2,32.0
850,44,736,0,0.1,16,0,3,32.0
850,45,736,0,0.1,16,0,4,32.0
850,46,736,1,0.46782431052093976,16,0,4,3.0
850,47,736,0,0.1,16,0,5,3.0
850,48,736,1,-0.1,16,1,5,3.0
850,49,736,0,0.1,16,1,6,3.0
875,0,57,0,0.0,1,0,0,1422.0
875,1,57,1,0.012325116588940706,1,0,0,1420.0
875,2,57,1,0.031978680879413725,1,0,0,1409.0
875,3,57,1,0.03264490339773484,1,0,0,1404.0
875,4,57,0,0.0,2,0,0,1404.0
875,5,57,0,0.0,3,0,0,1404.0
875,6,57,0,0.0,4,0,0,1404.0
875,7,57,0,0.0,5,0,0,1404.0
875,8,57,1,0.0816122584943371,5,0,0,1379.0
875,9,57,0,0.0,6,0,0,1379.0
875,10,57,0,0.0,7,0,0,1379.0
875,11,57,1,0.07061958694203864,7,0,0,1355.0
875,12,57,0,0.0,8,0,0,1355.0
875,13,57,0,0.0,9,0,0,1355.0
875,14,57,0,0.0,10,0,0,1355.0
875,15,57,0,0.0,11,0,0,1355.0
875,16,57,1,0.0816122584943371,11,0,0,1322.0
875,17,57,1,0.09960026648900733,11,0,0,1306.0
875,18,57,1,0.13191205862758162,11,0,0,1269.0
875,19,57,1,0.16155896069287143,11,0,0,1223.0
875,20,57,1,0.17688207861425717,11,0,0,1189.0
875,21,57,1,0.22051965356429049,11,0,0,1125.0
875,22,57,1,0.15556295802798134,11,0,0,1096.0
875,23,57,1,0.2794803464357095,11,0,0,1022.0
875,24,57,0,0.0,12,0,0,1022.0
875,25,57,1,0.245836109260493,12,0,0,933.0
875,26,57,1,0.2295136575616256,12,0,0,853.0
875,27,57,1,0.36309127248501,12,0,0,786.0
875,28,57,0,0.0,13,0,0,786.0
875,29,57,0,0.0,14,0,0,786.0
875,30,57,0,0.0,15,0,0,786.0
875,31,57,1,0.28181212524983346,15,0,0,703.0
875,32,57,1,0.26015989340439705,15,0,0,628.0
875,33,57,1,0.2864756828780813,15,0,0,587.0
875,34,57,1,0.3737508327781479,15,0,0,559.0
875,35,57,1,0.3670886075949367,15,0,0,510.0
875,36,57,0,0.0,16,0,0,510.0
875,37,57,0,0.0,17,0,0,510.0
875,38,57,1,0.4167221852098601,17,0,0,442.0
875,39,57,0,0.0,18,0,0,442.0
875,40,57,1,0.3587608261159227,18,0,0,346.0
875,41,57,0,0.0,19,0,0,346.0
875,42,57,1,0.23251165889407063,19,0,0,251.0
875,43,57,0,0.0,20,0,0,251.0
875,44,57,1,0.41439040639573615,20,0,0,210.0
875,45,57,1,0.46169220519653564,20,0,0,111.0
875,46,57,1,0.43737508327781477,20,0,0,92.0
875,47,57,1,0.39540306462358427,20,0,0,30.0
875,48,57,1,-0.1,20,1,0,30.0
875,49,57,0,0.1,20,1,1,30.0
900,0,89,1,0.018360655737704918,0,0,0,1160.0
900,1,89,1,0.024918032786885248,0,0,0,1156.0
900,2,89,1,0.08131147540983606,0,0,0,1148.0
900,3,89,1,0.07081967213114754,0,0,0,1138.0
900,4,89,0,0.0,1,0,0,1138.0
900,5,89,1,0.05508196721311476,1,0,0,1127.0
900,6,89,1,0.12032786885245901,1,0,0,1116.0
900,7,89,1,0.10459016393442623,1,0,0,1083.0
900,8,89,0,0.0,2,0,0,1083.0
900,9,89,0,0.0,3,0,0,1083.0
900,10,89,1,0.16557377049180327,3,0,0,1047.0
900,11,89,0,0.0,4,0,0,1047.0
900,12,89,0,0.0,5,0,0,1047.0
900,13,89,1,0.12786885245901639,5,0,0,1039.0
900,14,89,1,0.27475409836065573,5,0,0,995.0
900,15,89,1,0.13639344262295083,5,0,0,951.0
900,16,89,0,0.0,6,0,0,951.0
900,17,89,1,0.18327868852459017,6,0,0,902.0
900,18,89,0,0.0,7,0,0,902.0
900,19,89,1,0.2514754098360656,7,0,0,861.0
900,20,89,0,0.0,8,0,0,861.0
900,21,89,0,0.0,9,0,0,861.0
900,22,89,0,0.0,10,0,0,861.0
900,23,89,1,0.27737704918032785,10,0,0,794.0
900,24,89,1,0.22950819672131148,10,0,0,734.0
900,25,89,1,0.2481967213114754,10,0,0,634.0
900,26,89,1,0.28327868852459015,10,0,0,568.0
900,27,89,1,0.2822950819672131,10,0,0,510.0
900,28,89,0,0.0,11,0,0,510.0
900,29,89,1,0.3649180327868852,11,0,0,412.0
900,30,89,1,0.419344262295082,11,0,0,345.0
900,31,89,0,0.0,12,0,0,345.0
900,32,89,0,0.0,13,0,0,345.0
900,33,89,1,0.3055737704918033,13,0,0,316.0
900,34,89,0,0.0,14,0,0,316.0
900,35,89,0,0.0,15,0,0,316.0
900,36,89,1,0.36655737704918034,15,0,0,243.0
900,37,89,0,0.0,16,0,0,243.0
900,38,89,1,0.3324590163934426,16,0,0,158.0
900,39,89,1,0.3675409836065574,16,0,0,93.0
900,40,89,0,0.0,17,0,0,93.0
900,41,89,0,0.0,18,0,0,93.0
900,42,89,1,0.4337704918032787,18,0,0,17.0
900,43,89,0,0.1,18,0,1,17.0
900,44,89,0,0.1,18,0,2,17.0
900,45,89,1,-0.1,18,1,2,17.0
900,46,89,0,0.1,18,1,3,17.0
900,47,89,0,0.1,18,1,4,17.0
900,48,89,0,0.1,18,1,5,17.0
900,49,89,1,-0.1,18,2,5,17.0
925,0,409,0,0.0,1,0,0,1303.0
925,1,409,0,0.0,2,0,0,1303.0
925,2,409,1,0.030966531122927746,2,0,0,1293.0
925,3,409,1,0.017516421645292463,2,0,0,1290.0
925,4,409,0,0.0,3,0,0,1290.0
925,5,409,0,0.0,4,0,0,1290.0
925,6,409,1,0.048795746011886146,4,0,0,1269.0
925,7,409,1,0.06818892711917422,4,0,0,1245.0
925,8,409,0,0.0,5,0,0,1245.0
925,9,409,1,0.08820769471379418,5,0,0,1202.0
925,10,409,0,0.0,6,0,0,1202.0
925,11,409,1,0.05911792305286206,6,0,0,1156.0
925,12,409,0,0.0,7,0,0,1156.0
925,13,409,0,0.0,8,0,0,1156.0
925,14,409,0,0.0,9,0,0,1156.0
925,15,409,1,0.09321238661244917,9,0,0,1107.0
925,16,409,1,0.09477635283077886,9,0,0,1088.0
925,17,409,0,0.0,10,0,0,1088.0
925,18,409,0,0.0,11,0,0,1088.0
925,19,409,1,0.16859555833593995,11,0,0,1015.0
925,20,409,1,0.17860494213324993,11,0,0,1002.0
925,21,409,0,0.0,12,0,0,1002.0
925,22,409,0,0.0,13,0,0,1002.0
925,23,409,1,0.15326868939630903,13,0,0,904.0
925,24,409,1,0.13888020018767594,13,0,0,889.0
925,25,409,0,0.0,14,0,0,889.0
925,26,409,1,0.13199874882702534,14,0,0,804.0
925,27,409,1,0.20425398811385673,14,0,0,741.0
925,28,409,1,0.25367532061307474,14,0,0,657.0
925,29,409,1,0.32593055989990616,14,0,0,573.0
925,30,409,1,0.2558648733187363,14,0,0,486.0
925,31,409,1,0.28088833281201125,14,0,0,395.0
925,32,409,1,0.37410071942446044,14,0,0,329.0
925,33,409,1,0.26055677197372534,14,0,0,306.0
925,34,409,1,0.3077885517672818,14,0,0,222.0
925,35,409,1,0.4316546762589928,14,0,0,147.0
925,36,409,1,0.341570222083203,14,0,0,64.0
925,37,409,1,-0.1,14,1,0,64.0
925,38,409,0,0.1,14,1,1,64.0
925,39,409,0,0.1,14,1,2,64.0
925,40,409,0,0.1,14,1,3,64.0
925,41,409,0,0.1,14,1,4,64.0
925,42,409,1,0.3087269314982796,14,1,4,17.0
925,43,409,1,-0.1,14,2,4,17.0
925,44,409,0,0.1,14,2,5,17.0
