episode,instance,epsilon,reward,diff,best_action
1274,InstancesEx1_200/instance0.txt,0.2792527689768127,4.53471011828047,2.086113163934767,20
1275,InstancesEx1_200/instance128.txt,0.2789735162078359,3.7711015606189706,-0.1013077831005118,5
1276,InstancesEx1_200/instance128.txt,0.2786945426916281,3.7711015486980415,-0.10865919348945852,5
1277,InstancesEx1_200/instance122.txt,0.27841584814893644,4.549804779875173,2.0647562473892114,19
1278,InstancesEx1_200/instance106.txt,0.2781374323007875,2.8996392021096242,-0.4316450824820506,5
1279,InstancesEx1_200/instance123.txt,0.27785929486848676,3.136857844291432,1.576973296104176,5
1280,InstancesEx1_200/instance121.txt,0.27758143557361825,2.8707965525538994,1.825021615877874,5
1281,InstancesEx1_200/instance108.txt,0.27730385413804465,5.153659588453784,3.9615029159760615,5
1282,InstancesEx1_200/instance111.txt,0.2770265502839066,2.859490520871531,0.8825981687673439,27
1283,InstancesEx1_200/instance134.txt,0.2767495237336227,2.9635227787113574,0.5698934661960986,5
1284,InstancesEx1_200/instance121.txt,0.2764727742098891,2.8707965366593275,-1.2391811855086412,5
1285,InstancesEx1_200/instance103.txt,0.2761963014356792,4.431377829760385,3.2906789200008637,5
1286,InstancesEx1_200/instance118.txt,0.27592010513424353,2.7454403662717355,-0.6692212796175467,27
1287,InstancesEx1_200/instance14.txt,0.2756441850291093,3.8801516421596385,-0.1585098377903127,22
1288,InstancesEx1_200/instance101.txt,0.2753685408440802,1.684402237028288,-1.7563476466234453,5
1289,InstancesEx1_200/instance126.txt,0.2750931723032361,2.9567970289708754,-0.25313815932258166,22
1290,InstancesEx1_200/instance123.txt,0.27481807913093287,3.051639342750244,1.4297498707424925,5
1291,InstancesEx1_200/instance12.txt,0.27454326105180193,4.142931144623811,3.0327029637384957,20
1292,InstancesEx1_200/instance10.txt,0.2742687177907501,2.8586662649828667,1.1033117413241142,24
1293,InstancesEx1_200/instance126.txt,0.2739944490729594,2.956797032944518,-0.2290285533744516,22
1294,InstancesEx1_200/instance101.txt,0.27372045462388644,1.684402237028288,-1.7412516974504717,5
1295,InstancesEx1_200/instance115.txt,0.2734467341692626,1.667377711848446,-0.4246780857284582,20
1296,InstancesEx1_200/instance115.txt,0.27317328743509334,3.5232188960141166,-0.7412817219668404,20
1297,InstancesEx1_200/instance114.txt,0.27290011414765825,4.54353474344188,2.4717831488984228,19
1298,InstancesEx1_200/instance108.txt,0.2726272140335106,5.252939468977465,4.739467448351397,5
1299,InstancesEx1_200/instance141.txt,0.27235458681947705,3.421322678459305,1.879180048835892,27
1300,InstancesEx1_200/instance119.txt,0.2720822322326576,3.5661231140551615,-0.15609754520081998,27
1301,InstancesEx1_200/instance100.txt,0.2718101500004249,3.9723405925419257,-0.1509385021541192,20
1302,InstancesEx1_200/instance142.txt,0.27153833985042447,5.109622591167178,2.1211897069508696,5
1303,InstancesEx1_200/instance112.txt,0.27126680151057403,4.645855278576353,2.603010983074644,20
1304,InstancesEx1_200/instance104.txt,0.27099553470906346,3.92640859196235,2.2055501372580655,24
1305,InstancesEx1_200/instance121.txt,0.2707245391743544,2.8707965207647557,-1.1539508509088283,5
1306,InstancesEx1_200/instance135.txt,0.27045381463518003,2.657970721259049,-2.9809095315790857,22
1307,InstancesEx1_200/instance108.txt,0.27018336082054484,5.15365958448014,2.221077206092689,5
1308,InstancesEx1_200/instance10.txt,0.2699131774597243,2.8586662649828667,1.0465082764345879,24
1309,InstancesEx1_200/instance142.txt,0.2696432642822646,5.109622591167178,2.1217170888478423,5
1310,InstancesEx1_200/instance142.txt,0.26937362101798235,5.109622611035393,2.1179653539553147,5
1311,InstancesEx1_200/instance132.txt,0.26910424739696437,3.3950930972482443,3.575549988904166,22
1312,InstancesEx1_200/instance104.txt,0.2688351431495674,3.926408595935993,2.1675577830240056,24
1313,InstancesEx1_200/instance117.txt,0.26856630800641784,2.77227226991874,-0.29372533063668005,5
1314,InstancesEx1_200/instance104.txt,0.2682977416984114,3.926408576067778,2.148048924502226,24
1315,InstancesEx1_200/instance135.txt,0.268029443956713,2.189026385459737,1.8812124132250112,22
1316,InstancesEx1_200/instance140.txt,0.2677614145127563,4.257504013025365,0.25103380962570654,22
1317,InstancesEx1_200/instance10.txt,0.2674936530982436,2.858666261009224,0.956406076721199,24
1318,InstancesEx1_200/instance116.txt,0.26722615944514533,5.515403558354075,5.893559505085642,20
1319,InstancesEx1_200/instance106.txt,0.2669589332857002,2.899639182241409,-0.4221603344364473,5
1320,InstancesEx1_200/instance11.txt,0.2666919743524145,2.851474688621135,0.09262172994193563,18
1321,InstancesEx1_200/instance105.txt,0.26642528237806207,3.808085384947961,1.0560476213523797,5
1322,InstancesEx1_200/instance127.txt,0.266158857095684,4.704719822620045,1.9244754721866952,20
1323,InstancesEx1_200/instance139.txt,0.2658926982385883,5.622841998390359,4.713450058750314,19
1324,InstancesEx1_200/instance11.txt,0.26562680554034973,2.851474688621135,0.025551007361979572,18
1325,InstancesEx1_200/instance100.txt,0.26536117873480936,4.0896970317723405,0.9719418571354996,20
1326,InstancesEx1_200/instance126.txt,0.26509581755607453,2.956797013076303,-0.20556985398912664,22
1327,InstancesEx1_200/instance0.txt,0.26483072173851846,2.867655983128286,1.957050969757772,20
1328,InstancesEx1_200/instance131.txt,0.26456589101677996,3.5951987271757844,1.2501681809874299,27
1329,InstancesEx1_200/instance121.txt,0.2643013251257632,2.870796516791113,-1.3002602306454105,5
1330,InstancesEx1_200/instance133.txt,0.2640370238006374,3.4716388789876023,0.18329640309648898,22
1331,InstancesEx1_200/instance12.txt,0.2637729867768368,3.8006824627266522,1.4000102653847333,20
1332,InstancesEx1_200/instance142.txt,0.26350921379006,5.109622587193535,1.8993359699144818,5
1333,InstancesEx1_200/instance14.txt,0.26324570457626995,4.044005061410844,4.458942647003114,22
1334,InstancesEx1_200/instance108.txt,0.2629824588716937,5.153659588453784,2.0206863943314692,5
1335,InstancesEx1_200/instance108.txt,0.262719476412822,5.153659592427426,2.009979735173398,5
1336,InstancesEx1_200/instance102.txt,0.2624567569364092,3.884496686899635,0.20961117550131947,18
1337,InstancesEx1_200/instance111.txt,0.26219430017947276,2.9234032748202785,0.5252826331119045,24
1338,InstancesEx1_200/instance117.txt,0.2619321058792933,2.7387660690189475,-0.5577176860927469,24
1339,InstancesEx1_200/instance120.txt,0.261670173773414,3.356739240264043,0.9532436901084034,20
1340,InstancesEx1_200/instance126.txt,0.2614085035996406,2.956797032944518,-0.2687030738670053,22
1341,InstancesEx1_200/instance0.txt,0.26114709509604095,4.534710122254113,1.8438713084723748,20
1342,InstancesEx1_200/instance114.txt,0.2608859480009449,4.0786435203220694,3.4793727593090384,19
1343,InstancesEx1_200/instance107.txt,0.26062506205294395,2.910531493809977,-0.3882494243113608,13
1344,InstancesEx1_200/instance11.txt,0.260364436990891,3.41838794646129,2.3941077559934554,18
1345,InstancesEx1_200/instance114.txt,0.2601040725539001,4.533656445795039,1.9931093133029734,19
1346,InstancesEx1_200/instance127.txt,0.2598439684813462,4.704719822620045,1.7405343463169443,20
1347,InstancesEx1_200/instance118.txt,0.2595841245128649,2.9472863530998707,-0.9809765958899974,19
1348,InstancesEx1_200/instance111.txt,0.259324540388352,3.1830770708575837,0.7082888819232576,19
1349,InstancesEx1_200/instance111.txt,0.25906521584796366,3.1830770589366546,0.7045328237071624,19
1350,InstancesEx1_200/instance102.txt,0.2588061506321157,3.884496702794207,0.11168576682008569,18
1351,InstancesEx1_200/instance10.txt,0.2585473444814836,3.033187791640279,0.8377734869070026,19
1352,InstancesEx1_200/instance10.txt,0.2582887971370021,3.0122822969503376,0.8126410692281696,19
1353,InstancesEx1_200/instance122.txt,0.2580305083398651,4.549804795769746,1.3502610812464306,19
1354,InstancesEx1_200/instance104.txt,0.2577724778315252,3.4540916175036847,1.879752585330528,24
1355,InstancesEx1_200/instance123.txt,0.25751470535369364,3.1368578482650746,1.009879689314269,5
1356,InstancesEx1_200/instance120.txt,0.25725719064833996,3.3567392362904003,0.8493432535480907,20
1357,InstancesEx1_200/instance135.txt,0.2569999334576916,2.657970737153621,-3.2075506938156173,22
1358,InstancesEx1_200/instance112.txt,0.25674293352423394,4.645855278576353,2.275368780697325,20
1359,InstancesEx1_200/instance1.txt,0.2564861905907097,3.1010605234488575,0.3885163206442921,24
1360,InstancesEx1_200/instance111.txt,0.256229704400119,2.7092660500246306,1.9098910524088164,19
1361,InstancesEx1_200/instance129.txt,0.25597347469571885,3.460154387560393,-0.37553992548892356,27
1362,InstancesEx1_200/instance102.txt,0.25571750122102316,3.884496698820564,-0.0069491763472826484,18
1363,InstancesEx1_200/instance117.txt,0.25546178371980216,2.7212747045398826,-0.6461199812053566,24
1364,InstancesEx1_200/instance116.txt,0.25520632193608234,4.883026636961206,-0.6172546969621342,20
1365,InstancesEx1_200/instance137.txt,0.25495111561414624,3.9375141850353708,-1.9200483569262992,27
1366,InstancesEx1_200/instance13.txt,0.2546961644985321,4.159503976211197,0.25133065353358486,22
1367,InstancesEx1_200/instance109.txt,0.2544414683340336,3.096810844695187,-0.5051796166543001,22
1368,InstancesEx1_200/instance12.txt,0.25418702686569955,3.8006824587530095,1.1777628992742497,20
1369,InstancesEx1_200/instance120.txt,0.25393283983883386,3.5036067888904348,0.9145216868091359,18
1370,InstancesEx1_200/instance132.txt,0.25367890699899504,3.271334578552413,1.553091456451583,22
1371,InstancesEx1_200/instance101.txt,0.253425228091996,2.185026563891592,-1.5071841103942965,19
1372,InstancesEx1_200/instance106.txt,0.253171802863904,2.7256876713337905,2.029858399063588,18
1373,InstancesEx1_200/instance138.txt,0.2529186310610401,3.8315444132158762,1.1654122015306956,19
1374,InstancesEx1_200/instance10.txt,0.2526657124299791,3.0122823088712667,0.6883780329771017,19
1375,InstancesEx1_200/instance124.txt,0.2524130467175491,3.9279318160338224,0.04485490982959872,19
1376,InstancesEx1_200/instance105.txt,0.2521606336708316,3.808085384947961,0.9786977201530389,5
1377,InstancesEx1_200/instance12.txt,0.25190847303716074,3.8006824468320803,1.1001864885038333,19
1378,InstancesEx1_200/instance106.txt,0.25165656456412355,2.9122130843050353,-0.6282050637357361,18
1379,InstancesEx1_200/instance100.txt,0.25140490799955945,3.9723406084364976,-0.5221986524277602,20
1380,InstancesEx1_200/instance102.txt,0.25115350309155987,3.884496702794207,-0.21887157952390845,18
1381,InstancesEx1_200/instance122.txt,0.2509023495884683,4.549804779875173,1.1800452202438256,19
1382,InstancesEx1_200/instance111.txt,0.25065144723887983,3.3671960093384263,2.2463485457306382,19
1383,InstancesEx1_200/instance116.txt,0.25040079579164093,4.883026636961206,-0.7477602587907475,20
1384,InstancesEx1_200/instance108.txt,0.2501503949958493,5.153659592427426,1.8702223403827487,5
1385,InstancesEx1_200/instance107.txt,0.24990024460085344,2.9105315136781917,-0.36174679519021646,13
1386,InstancesEx1_200/instance0.txt,0.24965034435625258,4.53471011828047,1.5868799180851578,20
1387,InstancesEx1_200/instance128.txt,0.24940069401189632,3.802785096989566,3.086021123753482,5
1388,InstancesEx1_200/instance130.txt,0.24915129331788444,2.4139066751050837,-0.21476830887318776,18
1389,InstancesEx1_200/instance123.txt,0.24890214202456656,3.35492952146787,0.425509527113622,19
1390,InstancesEx1_200/instance129.txt,0.248653239882542,3.8179376401379232,-0.14729878526185702,19
1391,InstancesEx1_200/instance114.txt,0.24840458664265946,4.826191951043983,3.7735428106860116,19
1392,InstancesEx1_200/instance0.txt,0.2481561820560168,4.53471011828047,1.545555064188063,20
1393,InstancesEx1_200/instance107.txt,0.2479080258739608,2.9105315136781917,-0.387310035241486,13
1394,InstancesEx1_200/instance133.txt,0.24766011784808684,3.471638867066673,0.14092797915773758,22
1395,InstancesEx1_200/instance113.txt,0.24741245773023876,2.8766004448472766,-0.20810705370313842,19
1396,InstancesEx1_200/instance135.txt,0.24716504527250852,2.657970737153621,-3.147012878721623,22
1397,InstancesEx1_200/instance137.txt,0.24691788022723601,3.9375141890090135,-2.087044355149922,27
1398,InstancesEx1_200/instance1.txt,0.24667096234700878,3.1010605075542856,0.09929477955745947,24
1399,InstancesEx1_200/instance104.txt,0.24642429138466176,3.846668489615852,2.163415439765388,24
1400,InstancesEx1_200/instance134.txt,0.2461778670932771,2.449839296686675,-0.9821892353415231,5
1401,InstancesEx1_200/instance130.txt,0.24593168922618383,1.9625248568142877,-0.16490224432096623,18
1402,InstancesEx1_200/instance118.txt,0.24568575753695765,2.9472863530998707,-1.6059630060309886,19
1403,InstancesEx1_200/instance135.txt,0.2454400717794207,2.6579707331799782,0.4498551554822243,22
1404,InstancesEx1_200/instance10.txt,0.24519463170764128,3.0311412621882727,0.9895758439448645,19
1405,InstancesEx1_200/instance13.txt,0.24494943707593364,4.159503976211197,0.16057399879420498,22
1406,InstancesEx1_200/instance118.txt,0.24470448763885772,2.599998324108471,0.9686951329234734,19
1407,InstancesEx1_200/instance119.txt,0.24445978315121886,3.851999969557987,-0.41045024864269664,19
1408,InstancesEx1_200/instance129.txt,0.24421532336806764,3.8006177684955262,3.2570001027278566,19
1409,InstancesEx1_200/instance123.txt,0.24397110804469957,3.3406076220538075,0.12215969839352914,19
1410,InstancesEx1_200/instance114.txt,0.24372713693665488,4.533656465663254,1.5489359971421361,19
1411,InstancesEx1_200/instance116.txt,0.24348340979971822,4.883026636961206,-1.06149622070481,20
1412,InstancesEx1_200/instance107.txt,0.2432399263899185,2.9432144331804504,0.8411336111894836,13
1413,InstancesEx1_200/instance138.txt,0.2429966864635286,3.8032901029258577,0.7733659486442415,19
1414,InstancesEx1_200/instance1.txt,0.24275368977706507,3.1010605194752148,-0.137262453776128,24
1415,InstancesEx1_200/instance140.txt,0.24251093608728802,4.296847680131722,-0.0859695882398599,20
1416,InstancesEx1_200/instance104.txt,0.24226842515120073,3.445445099950895,2.6240839754353615,24
1417,InstancesEx1_200/instance114.txt,0.24202615672604952,4.533656461689612,1.4090100364424192,19
1418,InstancesEx1_200/instance123.txt,0.24178413056932346,3.3406076339747366,-0.10027481040697728,19
1419,InstancesEx1_200/instance101.txt,0.24154234643875414,2.185026563891592,-2.040961824169931,19
1420,InstancesEx1_200/instance119.txt,0.24130080409231539,3.851999985452559,-0.7954528458157517,19
1421,InstancesEx1_200/instance0.txt,0.24105950328822306,4.534710134175042,1.3258649956252375,20
1422,InstancesEx1_200/instance140.txt,0.24081844378493483,4.286369557102649,-0.11453414467957757,20
1423,InstancesEx1_200/instance133.txt,0.2405776253411499,3.4716388511721012,-0.03864724158607746,22
1424,InstancesEx1_200/instance106.txt,0.24033704771580874,2.8829877706415528,-1.1022262243383056,18
1425,InstancesEx1_200/instance12.txt,0.24009671066809293,3.8006824627266522,0.4055985584602948,19
1426,InstancesEx1_200/instance124.txt,0.23985661395742483,3.8479922320964954,-0.8276898357745983,19
1427,InstancesEx1_200/instance110.txt,0.2396167573434674,4.895163990976503,1.3627815027257704,19
1428,InstancesEx1_200/instance108.txt,0.23937714058612394,5.15365958448014,1.6154038929518197,5
1429,InstancesEx1_200/instance127.txt,0.23913776344553783,4.855012765478469,1.1046043544524684,18
1430,InstancesEx1_200/instance101.txt,0.2388986256820923,2.3092197911826995,-1.6683254702003572,19
1431,InstancesEx1_200/instance105.txt,0.2386597270564102,4.284123143357374,0.9933480827036876,19
1432,InstancesEx1_200/instance127.txt,0.23842106732935378,4.845526515395817,1.068553267867741,18
1433,InstancesEx1_200/instance100.txt,0.23818264626202443,3.972340612410141,-0.905285806657242,20
1434,InstancesEx1_200/instance100.txt,0.2379444636157624,3.9723406084364976,-0.9022345296555434,20
1435,InstancesEx1_200/instance112.txt,0.23770651915214663,4.673323844676156,1.4740226018477864,19
1436,InstancesEx1_200/instance113.txt,0.2374688126329945,2.860561478668383,-0.7096318120420664,19
1437,InstancesEx1_200/instance100.txt,0.23723134382036148,3.960813869466454,-0.5745788917640149,20
1438,InstancesEx1_200/instance139.txt,0.23699411247654112,5.4551191710377696,-0.0023312188242909926,19
1439,InstancesEx1_200/instance108.txt,0.23675711836406457,4.774160209609432,1.167907062484188,19
1440,InstancesEx1_200/instance108.txt,0.2365203612457005,4.7530772281819225,1.137630660646522,19
1441,InstancesEx1_200/instance138.txt,0.2362838408844548,2.609454509032195,1.2196749413136891,19
1442,InstancesEx1_200/instance12.txt,0.23604755704357036,3.8006824627266522,0.31708852199178894,19
1443,InstancesEx1_200/instance109.txt,0.2358115094865268,3.132071775583763,-0.821325021596413,19
1444,InstancesEx1_200/instance128.txt,0.23557569797704025,3.4955695491025423,-0.010957159500363023,19
1445,InstancesEx1_200/instance101.txt,0.2353401222790632,2.185026563891592,-2.294041238537607,19
1446,InstancesEx1_200/instance117.txt,0.23510478215678413,2.7212747204344545,-1.321094168420526,24
1447,InstancesEx1_200/instance127.txt,0.23486967737462733,4.845526531290389,0.8544498234504232,18
1448,InstancesEx1_200/instance10.txt,0.2346348076972527,2.546010452750506,-0.017131131645856446,19
1449,InstancesEx1_200/instance115.txt,0.23440017288955545,0.8347886591932367,-2.4170092553117684,20
1450,InstancesEx1_200/instance12.txt,0.2341657727166659,3.8006824627266522,0.2033743038521405,19
1451,InstancesEx1_200/instance126.txt,0.2339316069439492,2.9650036034693525,-1.001735812653084,19
1452,InstancesEx1_200/instance129.txt,0.23369767533700525,3.788424503592106,-1.165425288888363,19
1453,InstancesEx1_200/instance135.txt,0.23346397766166824,2.657970721259049,-3.3031789712763513,22
1454,InstancesEx1_200/instance117.txt,0.23323051368400657,2.1325793091078076,-0.15235521161362797,24
1455,InstancesEx1_200/instance136.txt,0.23299728317032256,4.50479871797623,-2.5634056849473543,19
1456,InstancesEx1_200/instance112.txt,0.23276428588715223,1.4360634914292296,-0.6824465164290467,18
1457,InstancesEx1_200/instance103.txt,0.23253152160126508,4.8698810861730735,1.3497509287023703,19
1458,InstancesEx1_200/instance120.txt,0.23229899007966381,3.5036965574591097,-0.14023983818603192,19
1459,InstancesEx1_200/instance111.txt,0.23206669108958414,3.1830770788048697,-0.386830824866395,19
1460,InstancesEx1_200/instance142.txt,0.23183462439849456,3.3209383537554875,0.48445940516234787,19
1461,InstancesEx1_200/instance102.txt,0.23160278977409607,3.884496686899635,-1.2510204334616932,18
1462,InstancesEx1_200/instance107.txt,0.23137118698432196,2.8757167256516514,-0.9466521345930996,19
1463,InstancesEx1_200/instance119.txt,0.23113981579733764,3.8519999655843438,-1.0485608902811347,19
1464,InstancesEx1_200/instance104.txt,0.2309086759815403,3.4540916175036847,1.7866218775897442,24
1465,InstancesEx1_200/instance11.txt,0.23067776730555875,2.8514746767002057,-1.4641123670620013,18
1466,InstancesEx1_200/instance135.txt,0.23044708953825319,2.657970737153621,-3.2814347041305587,22
1467,InstancesEx1_200/instance109.txt,0.23021664244871493,3.132071775583763,-0.9380285318808368,19
1468,InstancesEx1_200/instance141.txt,0.22998642580626621,3.851645288522302,3.07061207061535,19
1469,InstancesEx1_200/instance112.txt,0.22975643938045995,4.891459887872606,3.3600143846377426,18
1470,InstancesEx1_200/instance137.txt,0.2295266829410795,4.217119015416947,-2.2497737038518517,19
1471,InstancesEx1_200/instance103.txt,0.22929715625813843,4.906359788400348,1.6324435438935119,19
1472,InstancesEx1_200/instance110.txt,0.2290678591018803,4.887790193082979,0.8869862456342483,19
1473,InstancesEx1_200/instance119.txt,0.22883879124277842,3.3658883950256917,2.4683202287697408,19
1474,InstancesEx1_200/instance100.txt,0.22860995245153565,3.9855291738979,-1.0392453774937014,19
1475,InstancesEx1_200/instance121.txt,0.22838134249908412,2.8907761010081843,-2.425459918126337,19
1476,InstancesEx1_200/instance125.txt,0.22815296115658504,2.7279456292982998,0.30657369250020405,19
1477,InstancesEx1_200/instance113.txt,0.22792480819542846,2.8605615025102407,-1.03166352457411,19
1478,InstancesEx1_200/instance108.txt,0.22769688338723304,4.409052871625227,3.1878587235615674,18
1479,InstancesEx1_200/instance129.txt,0.22746918650384582,3.51764802390359,1.49361876899026,19
1480,InstancesEx1_200/instance104.txt,0.22724171731734197,4.1448846410676765,2.1362815450593757,24
1481,InstancesEx1_200/instance118.txt,0.22701447560002463,3.0055602009977185,-0.46708222072469363,19
1482,InstancesEx1_200/instance127.txt,0.2267874611244246,4.845526531290389,0.34601910407481284,18
1483,InstancesEx1_200/instance104.txt,0.22656067366330018,3.926408580041421,0.9937854320769435,24
1484,InstancesEx1_200/instance137.txt,0.22633411298963688,3.7470188035046323,0.3170819176708921,19
1485,InstancesEx1_200/instance128.txt,0.22610777887664724,3.760030018219271,-2.0050447117001626,18
1486,InstancesEx1_200/instance102.txt,0.22588167109777058,3.8844966829259917,-1.7397103368799165,18
1487,InstancesEx1_200/instance126.txt,0.2256557894266728,2.9650036034693525,-0.9118503394017412,19
1488,InstancesEx1_200/instance117.txt,0.22543013363724612,2.7722722818396686,0.7113453676245807,24
1489,InstancesEx1_200/instance137.txt,0.22520470350360888,4.217119039258805,-2.164406000414046,19
1490,InstancesEx1_200/instance110.txt,0.2249794988001053,5.736562528583706,3.976641573879421,19
1491,InstancesEx1_200/instance134.txt,0.2247545193013052,2.9635227787113574,-1.3843342197322461,18
1492,InstancesEx1_200/instance129.txt,0.22452976478200387,3.788424507565749,-1.2799854121730205,19
1493,InstancesEx1_200/instance102.txt,0.22430523501722185,3.884496698820564,-1.8719138999343188,18
1494,InstancesEx1_200/instance128.txt,0.22408092978220462,3.74648315402758,-2.210442238123299,18
1495,InstancesEx1_200/instance13.txt,0.2238568488524224,4.457359649261061,0.49920878561360027,19
1496,InstancesEx1_200/instance139.txt,0.22363299200356998,5.225492157831288,-0.9969275809382436,19
1497,InstancesEx1_200/instance0.txt,0.22340935901156642,4.774105536335179,0.8990592831308337,18
1498,InstancesEx1_200/instance114.txt,0.22318594965255484,4.787414238364666,2.270949051291912,19
1499,InstancesEx1_200/instance116.txt,0.22296276370290227,5.447673838874196,3.442890208503102,18
1500,InstancesEx1_200/instance131.txt,0.22273980093919937,3.7993924215407238,0.15231056958149525,24
1501,InstancesEx1_200/instance107.txt,0.22251706113826017,2.8757167256516514,-1.0196680628615322,19
1502,InstancesEx1_200/instance139.txt,0.2222945440771219,5.225492153857645,-1.1765173332944547,19
1503,InstancesEx1_200/instance120.txt,0.22207224953304477,3.389092926757409,-0.7349476768802865,18
1504,InstancesEx1_200/instance109.txt,0.22185017728351172,3.132071775583763,-0.7950083788351825,19
1505,InstancesEx1_200/instance126.txt,0.2216283271062282,2.9650035875747807,-0.9706491452743404,19
1506,InstancesEx1_200/instance138.txt,0.22140669877912197,3.9397445687678982,-0.11929359346354707,18
1507,InstancesEx1_200/instance136.txt,0.22118529208034285,2.742509120671489,-2.432215458185933,19
1508,InstancesEx1_200/instance141.txt,0.2209641067882625,3.4622592017645304,1.0283459708685343,24
1509,InstancesEx1_200/instance14.txt,0.22074314268147424,3.986457160777986,-0.47051925294882047,19
1510,InstancesEx1_200/instance130.txt,0.22052239953879277,2.4139066711314405,-1.3517858013264452,18
1511,InstancesEx1_200/instance106.txt,0.22030187713925398,2.882987774615196,-2.0755068886233294,18
1512,InstancesEx1_200/instance136.txt,0.22008157526211472,4.504798721949873,-2.653616118748369,19
1513,InstancesEx1_200/instance136.txt,0.2198614936868526,4.50479871797623,-2.650934390544278,19
1514,InstancesEx1_200/instance122.txt,0.21964163219316574,4.5498047759015305,-0.39315500955989524,19
1515,InstancesEx1_200/instance126.txt,0.21942199056097256,2.9650036034693525,-0.967380172241707,19
1516,InstancesEx1_200/instance106.txt,0.2192025685704116,2.8829877706415528,-2.0324718622319824,18
1517,InstancesEx1_200/instance106.txt,0.21898336600184118,2.8829877507733377,-2.0253870356036154,18
1518,InstancesEx1_200/instance10.txt,0.21876438263583933,2.858666261009224,-0.6293117205581589,24
1519,InstancesEx1_200/instance121.txt,0.21854561825320348,2.870796516791113,-2.752336665734522,19
1520,InstancesEx1_200/instance133.txt,0.21832707263495027,3.4716388630930304,0.19472092867530577,22
1521,InstancesEx1_200/instance120.txt,0.21810874556231533,3.389092926757409,-0.6746430351566537,18
1522,InstancesEx1_200/instance126.txt,0.217890636816753,2.9333726424727127,-0.19785485081342014,19
1523,InstancesEx1_200/instance114.txt,0.21767274617993623,4.533656461689612,0.8174713687635862,19
1524,InstancesEx1_200/instance101.txt,0.2174550734337563,2.1850265599179495,-2.7647648715090525,19
1525,InstancesEx1_200/instance108.txt,0.21723761836032254,4.809194049993365,0.37491413132271045,18
1526,InstancesEx1_200/instance138.txt,0.21702038074196223,3.9821795591739346,2.988949573936813,18
1527,InstancesEx1_200/instance12.txt,0.21680336036122028,3.998851961926213,-0.026047043963679517,18
1528,InstancesEx1_200/instance115.txt,0.21658655700085905,3.776202303404566,-1.7748507437756098,18
1529,InstancesEx1_200/instance12.txt,0.2163699704438582,3.998851946031641,-0.05852682288925726,18
1530,InstancesEx1_200/instance142.txt,0.21615360047341434,5.024686067549155,-0.21577051356656796,18
1531,InstancesEx1_200/instance0.txt,0.21593744687294092,4.964535758132998,3.050784752006594,18
1532,InstancesEx1_200/instance134.txt,0.21572150942606796,2.9635227628167855,-1.441277652222277,18
1533,InstancesEx1_200/instance116.txt,0.2155057879166419,5.142788376969403,-1.7317223881062809,18
1534,InstancesEx1_200/instance134.txt,0.21529028212872525,2.9635227628167855,-1.4354211382452262,18
1535,InstancesEx1_200/instance141.txt,0.21507499184659654,3.4622591977908876,0.933665180762079,24
1536,InstancesEx1_200/instance106.txt,0.21485991685474995,2.882987754746981,-1.9046609230789469,18
1537,InstancesEx1_200/instance103.txt,0.2146450569378952,4.869881102067645,0.9714006867234071,19
1538,InstancesEx1_200/instance140.txt,0.21443041188095732,4.311182862542478,-0.11694394943872322,19
1539,InstancesEx1_200/instance120.txt,0.21421598146907636,3.389092910862837,-0.7597675436964892,18
1540,InstancesEx1_200/instance128.txt,0.21400176548760727,3.746483138133008,-2.214189240407031,18
1541,InstancesEx1_200/instance121.txt,0.21378776372211966,2.8791421376309736,-1.8228427447237627,24
1542,InstancesEx1_200/instance129.txt,0.21357397595839755,3.1342674568489413,1.1473361328438143,19
1543,InstancesEx1_200/instance14.txt,0.21336040198243916,3.986457148857057,-0.5531122290421129,19
1544,InstancesEx1_200/instance114.txt,0.21314704158045672,4.533656461689612,0.7587143020369016,19
1545,InstancesEx1_200/instance10.txt,0.21293389453887626,2.8586662649828667,-0.735378897218061,24
1546,InstancesEx1_200/instance128.txt,0.21272096064433738,3.746483138133008,-2.3235208482256344,18
1547,InstancesEx1_200/instance105.txt,0.21250823968369303,4.094558739933323,0.3939118626445044,24
1548,InstancesEx1_200/instance107.txt,0.21229573144400934,2.237376932505633,-1.8503925758561834,24
1549,InstancesEx1_200/instance117.txt,0.21208343571256533,2.7212747244080977,-2.1362229677000566,24
1550,InstancesEx1_200/instance120.txt,0.21187135227685275,2.9281647975389973,-0.11053792882513847,18
1551,InstancesEx1_200/instance129.txt,0.2116594809245759,3.754458705570348,-1.4643656810263317,24
1552,InstancesEx1_200/instance116.txt,0.21144782144365132,4.779252806228506,-0.429731091934336,18
1553,InstancesEx1_200/instance142.txt,0.21123637362220768,5.015850751844809,-0.46522310450895077,18
1554,InstancesEx1_200/instance109.txt,0.21102513724858546,3.7629617245544886,0.7428413422455287,24
1555,InstancesEx1_200/instance140.txt,0.21081411211133688,4.286369557102649,0.0544516989788697,19
1556,InstancesEx1_200/instance140.txt,0.21060329799922556,4.297835693778999,0.030448303642280017,19
1557,InstancesEx1_200/instance137.txt,0.21039269470122635,4.246943592381573,-1.2626198536633488,19
1558,InstancesEx1_200/instance133.txt,0.21018230200652513,3.2445522915087324,0.09545127260309272,27
1559,InstancesEx1_200/instance114.txt,0.2099721197045186,4.28499992615385,0.429898340765666,24
1560,InstancesEx1_200/instance116.txt,0.20976214758481407,5.09084817614026,-1.5445907429271228,18
